Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
Classe;09.517.273/0001-82;2025-03-31;1;2025-05-15;SEQUÓIA III RENDA IMOBILIÁRIA FII;2020-11-04;INVESTIDORES EM GERAL;BRSEQRCTF002;1665695.35262699;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;09517273000182;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425-020;11 3030-7300;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2025-03-31
Classe;09.552.812/0001-14;2025-03-31;1;2025-05-14;FII - BTG PACTUAL CREDITO IMOBILIARIO;2008-05-19;INVESTIDORES EM GERAL;BRFEXCCTF007;99521172;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;10.347.985/0001-80;2025-03-31;1;2025-05-15;CIDADE JARDIM CONTINENTAL TOWER FII;2010-12-22;INVESTIDOR QUALIFICADO;BRCJCTCTF001;3140000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;10347985000180;AVENIDA BRIGADEIRO FARIA LIMA;3600;11° ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2025-03-31
Classe;10.375.382/0001-91;2025-03-31;1;2025-05-15;HEDGE FLORIPA SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2009-09-21;INVESTIDORES EM GERAL;BRFLRPCTF006;72500;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;10375382000191;AVENIDA BRIGADEIRO FARIA LIMA;3600;11° ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2025-03-31
Classe;10.427.246/0001-06;2025-03-31;1;2025-05-14;FUNDO DE INVESTIMENTO IMOBILIARIO - FII PRIME PORTFOLIO;2009-02-03;INVESTIDOR QUALIFICADO;BRPMEPCTF001;11033476;Não;Sim;Não;Títulos e Valores Mobiliários;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;10.456.799/0001-89;2025-03-31;1;2025-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO PHORBIS;2008-10-24;INVESTIDORES EM GERAL;0;61570;Não;Não;Não;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;22610500000188;RUA GILBERTO SABINO;215;4º Andar;PINHEIROS;SÃO PAULO;SP;05425020;1130307177;;;www.vortx.com.br;fundos@vortx.com.br;2025-03-31
Classe;10.456.810/0001-00;2025-03-31;1;2025-05-15;DRIT11 FII;2008-12-09;INVESTIDOR QUALIFICADO;BRDRITCTF009;463277;Não;Não;Não;Desenvolvimento para Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO DAYCOVAL S/A;10456810000100;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br;2025-03-31
Classe;10.522.648/0001-81;2025-03-31;1;2025-05-15;DOVEL FII;2021-03-19;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRDOVLCTF006;66406.0074;Não;Não;Não;Títulos e Valores Mobiliários;Lajes Corporativas;Ativa;Determinado;2045-03-19;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;10522648000181;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;10.869.155/0001-12;2025-03-31;1;2025-05-15;FUNDO DE INVESTIMENTO IMOBILIARIO - FII PQ DOM PEDRO SHOPP C;2009-06-16;INVESTIDORES EM GERAL;BRPQDPCTF004;100561;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;10.991.914/0001-15;2025-03-31;2;2025-05-02;FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA CEDAE;2009-07-13;INVESTIDORES EM GERAL;BRCXCECTF004;1712950;Não;Não;Não;Desenvolvimento para Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;CAIXA ECONÔMICA FEDERAL;10991914000115;Avenida Paulista;750;9 ANDAR;CERQUEIRA CESAR;SÃO PAULO;SP;01310-908;11 3572.4600;;;www.caixa@gov.br;geafi06@caixa.gov.br;2025-03-31
Fundo;11.044.355/0001-07;2025-03-31;1;2025-05-14;STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2010-09-22;INVESTIDORES EM GERAL;BRSTRXCTF006;1613559;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11044355000107;Avenida Barbacena;1219;21º andar;Santo Agostinho;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br;2025-03-31
Classe;11.160.521/0001-22;2025-03-31;1;2025-05-14;PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII;2009-12-22;INVESTIDORES EM GERAL;BRHGCRCTF000;15418106;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;11160521000122;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2025-03-31
Classe;11.179.118/0001-45;2025-03-31;1;2025-05-13;FII ANHANGUERA EDUCACIONAL;2009-12-16;INVESTIDORES EM GERAL;BRFAEDCTF003;692377;Sim;Não;Não;Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;11.233.841/0001-65;2025-03-31;1;2025-05-13;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2009-12-23;INVESTIDOR QUALIFICADO;;1529229.79730436;Sim;Sim;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;OLIVEIRA TRUST DTVM S.A.;11233841000165;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2025-03-31
Classe;11.260.134/0001-68;2025-03-31;1;2025-05-14;PÁTRIA PRIME OFFICES - FII - RESPONSABILIDADE LIMITADA;2010-10-07;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;11260134000168;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2025-03-31
Classe;11.268.335/0001-01;2025-03-31;1;2025-05-15;JPP FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII - RESP LIM;2012-01-02;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;220.4949061;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;11268335000101;Núcleo Cidade de Deus, S/N, Prédio Prata - 4º Andar, Vl Yara, s/n, - Centro;s/n;;Vila Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2025-03-31
Classe;11.274.415/0001-70;2025-03-31;1;2025-05-14;FUNDO DE INVESTIMENTO IMOBILIARIO - FII MAX RETAIL;2010-04-20;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;11.281.322/0001-72;2025-03-31;1;2025-05-15;PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-01-03;INVESTIDORES EM GERAL;BRPRSVCTF008;213532;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;11281322000172;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2025-03-31
Fundo;11.326.746/0001-06;2025-03-31;1;2025-05-15;TAG GR IV FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-09-19;INVESTIDOR QUALIFICADO;;17450;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;11326746000106;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;11.602.654/0001-01;2025-03-31;1;2025-05-13;FUNDO DE INVESTIMENTO IMOBILIARIO - FII CAMPUS FARIA LIMA;2010-06-08;INVESTIDORES EM GERAL;BRFCFLCTF009;3474010;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;11.664.201/0001-00;2025-03-31;1;2025-05-15;FATOR VERITA FII;2010-08-05;INVESTIDORES EM GERAL;BRVRTACTF008;15592424;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO FATOR S.A.;11664201000100;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499165;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2025-03-31
Classe;11.728.688/0001-47;2025-03-31;1;2025-05-15;PÁTRIA LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2010-05-03;INVESTIDORES EM GERAL;BRHGLGCTF004;33787575;Não;Não;Não;Renda;Logística;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO GENIAL S.A.;11728688000147;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2025-03-31
Classe;11.769.604/0001-13;2025-03-31;1;2025-05-15;GENERAL SHOPPING E OUTLETS DO BRASIL FII;2013-09-30;INVESTIDORES EM GERAL;BRGSFICTF009;96106666;Não;Não;Não;Renda;Shoppings;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;11769604000113;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2025-03-31
Classe;11.827.568/0001-05;2025-03-31;1;2025-05-02;INCENTIVO FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2010-06-23;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRINC1CTF005;37122134.4905246;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;RJI CTVM LTDA;11827568000105;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANEIRO;RJ;20040-002;21-3500-4514;;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br;2025-03-31
Classe;11.839.593/0001-09;2025-03-31;1;2025-05-14;BTG PACTUAL LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO;2010-08-06;INVESTIDORES EM GERAL;BRBTLGCTF000;43249151;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;11.945.604/0001-27;2025-03-31;1;2025-05-13;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II - FII;2010-09-27;INVESTIDOR QUALIFICADO;BRRBDSCTF006;126523;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2024-12-31;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;11945604000127;Avenida das Américas;3434;Bloco 7, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2025-03-31
Classe;12.005.956/0001-65;2025-03-31;1;2025-05-14;KINEA RENDA IMOBILIARIA FII;2010-08-11;INVESTIDORES EM GERAL;BRKNRICTF007;28204047;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;12005956000165;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2025-03-31
Classe;12.323.955/0001-69;2025-03-31;1;2025-05-15;SABIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-01-26;INVESTIDOR QUALIFICADO;BRFSBICTF000;4036943;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;12323955000169;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genial.com.vc;2025-03-31
Fundo;12.358.507/0001-09;2025-03-31;1;2025-05-15;EXITUS FIAGRO - IMOBILIÁRIO;2010-02-08;INVESTIDOR PROFISSIONAL;BREXTUCTF000;412686.00901;Não;Não;Sim;Renda;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Sim;BANCO GENIAL S.A;12358507000109;PRAIA DE BOTAFOGO;228;SALA 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genial.com.vc;2025-03-31
Classe;12.401.858/0001-47;2025-03-31;1;2025-05-13;ATRIUM NACOES UNIDAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2012-08-15;INVESTIDOR QUALIFICADO;BRATRNCTF005;2626000;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;12.516.185/0001-70;2025-03-31;1;2025-05-15;VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-24;INVESTIDORES EM GERAL;BRVINOCTF001;82826295;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BRL TRUST DTVM S.A.;12516185000170;Rua Alves Guimarães;1212;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;12.681.340/0001-04;2025-03-31;1;2025-05-15;BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-06-13;INVESTIDORES EM GERAL;BRBBRCCTF004;1590000;Não;Não;Não;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TIVIO CAPITAL DTVM S.A.;12681340000104;Avenida Faria Lima;4300;7º andar;Vila Olímpia;São Paulo;SP;04538-132;(11) 5171-5003;;;www.tivio.com;ri@tivio.com;2025-03-31
Classe;12.804.013/0001-00;2025-03-31;1;2025-05-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO SC 401;2010-10-25;INVESTIDORES EM GERAL;BRFISCCTF008;1699996;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;12804013000100;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2025-03-31
Classe;12.809.972/0001-00;2025-03-31;1;2025-05-15;HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB;2011-03-23;INVESTIDORES EM GERAL;BRATSACTF000;1751141;Não;Não;Não;Desenvolvimento para Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;12809972000100;AVENIDA BRIGADEIRO FARIA LIMA;3600;11° ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2025-03-31
Classe;12.811.222/0001-73;2025-03-31;1;2025-05-13;OAR - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-04-25;INVESTIDOR PROFISSIONAL;0;126402.291781;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;12811222000173;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;compliance@reag.com.br;2025-03-31
Classe;12.887.506/0001-43;2025-03-31;1;2025-05-02;FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA SEQ LOGÍSTICA RENDA;2011-12-07;INVESTIDORES EM GERAL;BRCXTLCTF003;53597;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Sim;Não;Sim;Sim;CAIXA ECONÔMICA FEDERAL;12887506000143;Avenida Paulista;750;9 Andar;Bela Vista;São Paulo;SP;01310-100;11 3572.4400;;;www.caixa.gov.br;geafi06@caixa.gov.br;2025-03-31
Classe;12.927.767/0001-40;2025-03-31;1;2025-05-02;FUNDO DE INVESTIMENTO IMOBILIÁRIO DA REGIÃO DO PORTO;2011-03-30;INVESTIDOR QUALIFICADO;BRRPORCT005;290922157.28;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2026-03-30;31/12;Não;Não;Sim;Não;Não;CAIXA ECONÔMICA FEDERAL;12927767000140;Avenida Paulista;750;9º andar;Cerqueira César;São Paulo;SP;01310.908;11 3572.4600;;;www.caixa.gov.br;geafi06@caixa.gov.br;2025-03-31
Classe;12.969.125/0001-03;2025-03-31;1;2025-05-02;FUNDO DE INVESTIMENTO IMOBILIÁRIO CAIXA INCORPORAÇÃO;2012-05-31;INVESTIDOR PROFISSIONAL;BRINCPCTF008;467;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2028-12-30;31/12;Não;Sim;Não;Não;Sim;CAIXA ECONÔMICA FEDERAL;12969125000103;Avenida Paulista;750;9º andar;Cerqueira César;São Paulo;SP;01310.908;11 3572.4600;;;www.caixa.gov.br;geafi06@caixa.gov.br;2025-03-31
Classe;12.978.943/0001-72;2025-03-31;1;2025-05-15;PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-03-31;INVESTIDORES EM GERAL;BRPQAGCTF009;13991890;Não;Não;Não;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;HEDGE INVESTMENTS DTVM LTDA;12978943000172;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2025-03-31
Classe;12.989.974/0001-29;2025-03-31;1;2025-05-02;CAIXA FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTO MARAVILHA;2011-05-27;INVESTIDOR QUALIFICADO;BRPMRVCTF001;4735662339.0075;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2064-11-25;31/12;Não;Sim;Não;Não;Sim;CAIXA ECONÔMICA FEDERAL;12989974000129;Avenida Paulista;750;9º andar;Cerqueira César;São Paulo;SP;01310.908;11 3572.4600;;;www.caixa.gov.br;geafi06@caixa.gov.br;2025-03-31
Classe;13.000.836/0001-38;2025-03-31;1;2025-05-15;OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-03-01;INVESTIDOR QUALIFICADO;BRBRTYCTF000;24.07829606;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;PLANNER CORRETORA DE VALORES S.A.;13000836000138;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2667;0800 179 444;(11) 2172-2600;www.planner.com.br;inforegulatorio@planner.com.br;2025-03-31
Fundo;13.012.312/0001-67;2025-03-31;1;2025-05-14;SALUS - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-03-17;INVESTIDOR QUALIFICADO;;253568.69310271;Não;Não;Não;Desenvolvimento para Renda;Logística;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;OSLO CAPITAL DTVM S.A.;13012312000167;Rua Dr. Eduardo de Souza Aranha;153;4º Andar;Vila Nova Conceição;São Paulo;SP;04543-120;(11) 3513-3144;;;www.oslodtvm.com;admfundos@oslodtvm.com;2025-03-31
Classe;13.020.465/0001-56;2025-03-31;1;2025-05-14;FII CAIXA DESENVOLVIMENTO IMOBILIARIO;2010-12-29;INVESTIDOR QUALIFICADO;BRCXDSCTF002;297.7;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2026-06-30;31/12;Não;Sim;Não;Não;Sim;CAIXA ECONOMICA FEDERAL;13020465000156;Avenida Paulista;750;9 Andar;Bela Vista;São Paulo;SP;01310-100;11 3572.4400;;;www.caixa.gov.br;geafi06@caixa.gov.br;2025-03-31
Classe;13.022.994/0001-99;2025-03-31;1;2025-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ELDORADO;2010-11-18;INVESTIDORES EM GERAL;BRELDOCTF002;787256;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;13022994000199;AVENIDA CHEDID JAFET;222;Conjunto 32 - Bloco B;VILA OLÍMPIA;SÃO PAULO;SP;04551065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2025-03-31
Classe;13.125.823/0001-95;2025-03-31;1;2025-04-28;PSG FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-11-26;INVESTIDOR QUALIFICADO;;1246.29489;Não;Não;Não;Híbrido;Híbrido;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;13125823000195;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;13.320.290/0001-00;2025-03-31;1;2025-05-15;TERRA - FUNDO DE INVESTIMENTO IMOBILIARIO;2011-06-30;INVESTIDOR QUALIFICADO;BRTRRFCTF005;142279.41;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;02/12;Não;Não;Sim;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;13.371.132/0001-71;2025-03-31;1;2025-05-15;JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-06-06;INVESTIDORES EM GERAL;BRJSRECTF007;20767328;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BANCO J. SAFRA S.A;13371132000171;AVENIDA PAULISTA;2150;;BELA VISTA;SÃO PAULO;SP;0111-300;0300 105 1234;0800 772 5755;;https://www.safra.com.br/sobre/safra-asset/js-real-estate.htm;SAFRA.ASSET@SAFRA.COM.BR;2025-03-31
