CNPJ_Fundo_Classe,Data_Referencia,Versao,Classe,Nome_Endereco_Imovel,Justificativa_Evolucao_Inferior_Previsto,Justificativa_Custo_Superior_Previsto,CNPJ_Fundo
28.516.650/0001-03,2024-06-30,1,Imóveis para venda em construção,YOU Unlimited,,"O Cronograma incial foi reajustado pela YouInc em 19/07/23, tornando a curva mais conservadora e aderente ao planejamento daconstrutora, sem dilatação do prazo final de obra. Sendo assim, a obra está adiantada 2,92% em relação ao previsto no cronograma.",
28.516.650/0001-03,2024-06-30,1,Imóveis para venda em construção,Stillo Barra - AGER,O atraso é em função de problemas (dificuldade) par execução das fundações das torres - rochas,,
28.548.288/0001-52,2024-03-28,2,Imóveis para renda em construção,,,,
28.548.288/0001-52,2024-12-31,1,Imóveis para renda em construção,OBRAMAX _PIRACICABA,,,
28.548.288/0001-52,2024-12-31,1,Imóveis para renda em construção,DRS_ARACAJU - GRUPO MATHEUS,,,
28.548.288/0001-52,2024-12-31,1,Imóveis para renda em construção,OBRAMAX_SUZANO,,,
28.548.288/0001-52,2024-12-31,1,Imóveis para renda em construção,ALBERT_EINSTEN,,,
28.548.288/0001-52,2024-12-31,1,Imóveis para renda em construção,LEROY MERLIN SALVADOR,,,
30.017.492/0001-99,2024-03-31,1,Imóveis para renda em construção,.,.,.,
30.017.492/0001-99,2024-06-30,1,Imóveis para renda em construção,.,.,.,
30.017.492/0001-99,2024-09-30,1,Imóveis para renda em construção,.,.,.,
30.017.492/0001-99,2024-12-31,1,Imóveis para renda em construção,.,.,.,
30.017.492/0001-99,2024-12-31,1,Imóveis para renda em construção,.,,,
30.258.790/0001-70,2024-03-31,1,Imóveis para renda em construção,Não se aplica,Não se aplica,Não se aplica,
30.258.790/0001-70,2024-06-30,1,Imóveis para renda em construção,Não se aplica,Não se aplica,Não se aplica,
30.258.790/0001-70,2024-09-30,1,Imóveis para renda em construção,Não se aplica,Não se aplica,Não se aplica,
30.258.790/0001-70,2024-12-31,1,Imóveis para renda em construção,Não se aplica,Não se aplica,Não se aplica,
30.871.716/0001-25,2024-03-31,1,Imóveis para renda em construção,N/D,N/D,N/D,
30.871.716/0001-25,2024-06-30,1,Imóveis para renda em construção,N/D,N/D,N/D,
30.871.716/0001-25,2024-09-30,1,Imóveis para renda em construção,N/D,N/D,N/D,
30.871.716/0001-25,2024-12-31,1,Imóveis para renda em construção,N/D,N/D,N/D,
31.152.015/0001-07,2024-06-30,1,Imóveis para renda em construção,Não há informação apresentada,Não há informação apresentada,Não há informação apresentada,
31.152.015/0001-07,2024-09-30,1,Imóveis para renda em construção,Não há informação apresentada,Não há informação apresentada,Não há informação apresentada,
31.152.015/0001-07,2024-12-31,1,Imóveis para renda em construção,Não há informação apresentada,Não há informação apresentada,Não há informação apresentada,
31.161.410/0001-48,2024-12-31,1,Imóveis para venda em construção,Não aplicável,,,
31.907.591/0001-09,2024-03-28,1,Imóveis para renda em construção,"Imóvel A, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,
31.907.591/0001-09,2024-03-28,1,Imóveis para renda em construção,"Imóvel B, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,
31.907.591/0001-09,2024-06-30,1,Imóveis para renda em construção,"Imóvel B, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,
31.907.591/0001-09,2024-06-30,1,Imóveis para renda em construção,"Imóvel A, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,
32.274.197/0001-43,2024-03-28,1,Imóveis para venda em construção,N/D,N/D,N/D,
32.274.197/0001-43,2024-06-28,1,Imóveis para venda em construção,N/D,N/D,N/D,
32.274.197/0001-43,2024-09-30,1,Imóveis para venda em construção,N/D,N/D,N/D,
32.274.197/0001-43,2024-12-31,1,Imóveis para venda em construção,N/D,N/D,N/D,
32.274.553/0001-29,2024-03-28,1,Imóveis para renda em construção,,,,
32.274.553/0001-29,2024-06-28,1,Imóveis para renda em construção,,,,
32.274.553/0001-29,2024-09-30,1,Imóveis para renda em construção,,,,
32.274.553/0001-29,2024-12-31,1,Imóveis para renda em construção,,,,
33.842.871/0001-01,2024-03-31,1,Imóveis para renda em construção,"Av. Lomanto Junior, 1575 - Cidade Nova - BA",0,0,
33.842.871/0001-01,2024-03-31,1,Imóveis para renda em construção,"Avenida Clériston Andrade, nº 1897 -Parque Novo Horizonte -Barreira/BA",0,0,
33.842.871/0001-01,2024-03-31,1,Imóveis para renda em construção,"Avenida Estrutural B - Quadra 02, Distrito Industrial, Nossa Senhora do Socorro / SE",0,0,
33.842.871/0001-01,2024-09-30,1,Imóveis para renda em construção,NOSSA SENHORA DO SOCORRO,,,
33.842.871/0001-01,2024-09-30,1,Imóveis para renda em construção,JEQUIÉ,,,
33.842.871/0001-01,2024-09-30,1,Imóveis para renda em construção,BARREIRAS - BA,,,
33.842.871/0001-01,2024-12-31,1,Imóveis para renda em construção,BARREIRAS - BA,,,
33.842.871/0001-01,2024-12-31,1,Imóveis para renda em construção,NOSSA SENHORA DO SOCORRO,,,
33.842.871/0001-01,2024-12-31,1,Imóveis para renda em construção,JEQUIÉ,,,
33.884.197/0001-28,2024-06-30,1,Imóveis para renda em construção,.,.,.,
33.884.197/0001-28,2024-09-30,1,Imóveis para renda em construção,.,.,.,
33.884.197/0001-28,2024-12-31,1,Imóveis para renda em construção,.,.,.,
34.081.631/0001-02,2024-03-31,1,Imóveis para venda em construção,Informação não apresentada,,,
34.081.631/0001-02,2024-03-31,1,Imóveis para renda em construção,Informação não apresentada,,,
34.081.631/0001-02,2024-06-30,1,Imóveis para venda em construção,Informação não apresentada,Informação não apresentada,Informação não apresentada,
34.081.631/0001-02,2024-09-30,1,Imóveis para venda em construção,Informação não apresentada,Informação não apresentada,Informação não apresentada,
34.081.631/0001-02,2024-12-31,1,Imóveis para venda em construção,Informação não apresentada,Informação não apresentada,Informação não apresentada,
34.471.719/0001-22,2024-03-31,1,Imóveis para venda em construção,25% Imóvel - FABRICA DA FORD MOTORS DO BRASIL,,,
34.471.719/0001-22,2024-06-30,1,Imóveis para venda em construção,25% Imóvel - FABRICA DA FORD MOTORS DO BRASIL,,,
34.471.719/0001-22,2024-12-31,1,Imóveis para venda em construção,25% Imóvel - FABRICA DA FORD MOTORS DO BRASIL,,,
34.508.923/0001-70,2024-03-28,1,Imóveis para venda em construção,Informação não apresentada,,,
34.598.181/0001-11,2024-03-28,2,Imóveis para renda em construção,0,0,0,
34.895.711/0001-93,2024-03-31,1,Imóveis para venda em construção,ALPHACASTELLO,,,
34.895.711/0001-93,2024-03-31,1,Imóveis para renda em construção,ALPHACASTELLO,,,
34.895.711/0001-93,2024-06-28,1,Imóveis para venda em construção,ALPHACASTELLO,,,
34.895.711/0001-93,2024-06-28,1,Imóveis para renda em construção,ALPHACASTELLO,,,
34.895.711/0001-93,2024-09-30,1,Imóveis para venda em construção,ALPHACASTELLO,,,
34.895.711/0001-93,2024-12-31,1,Imóveis para venda em construção,ALPHACASTELLO,,,
34.895.752/0001-80,2024-03-31,1,Imóveis para venda em construção,SEBASTIAO PAES (BRIO III) 50%,,,
34.895.752/0001-80,2024-06-30,1,Imóveis para venda em construção,SEBASTIAO PAES (BRIO III) 50%,,,
34.895.752/0001-80,2024-09-30,1,Imóveis para venda em construção,SEBASTIAO PAES (BRIO III) 50%,,,
34.895.752/0001-80,2024-12-31,1,Imóveis para venda em construção,SEBASTIAO PAES (BRIO III) 50%,,,
35.360.651/0001-77,2024-03-28,1,Imóveis para venda em construção,ANIBAL,,,
35.360.651/0001-77,2024-03-28,1,Imóveis para venda em construção,LEVER,Replanejamento da Obra,,
35.360.651/0001-77,2024-03-28,1,Imóveis para venda em construção,EDIFÍCIO B.LAR,Replanejamento da Obra,,
35.360.651/0001-77,2024-03-28,1,Imóveis para venda em construção,RARO,,,
35.360.651/0001-77,2024-03-28,1,Imóveis para venda em construção,PURO,Replanejamento da Obra,,
35.360.651/0001-77,2024-06-30,2,Imóveis para venda em construção,RARO,,,
35.360.651/0001-77,2024-06-30,2,Imóveis para venda em construção,ANIBAL,,,
35.360.651/0001-77,2024-09-30,1,Imóveis para venda em construção,LEVER,Replanejamento da Obra,,
35.360.651/0001-77,2024-09-30,1,Imóveis para venda em construção,RARO,,,
35.360.651/0001-77,2024-09-30,1,Imóveis para venda em construção,PURO,Replanejamento da Obra,,
35.360.651/0001-77,2024-09-30,1,Imóveis para venda em construção,ANIBAL,,,
35.360.651/0001-77,2024-09-30,1,Imóveis para venda em construção,EDIFÍCIO B.LAR,Replanejamento da Obra,,
35.360.651/0001-77,2024-12-31,1,Imóveis para venda em construção,LEOPOLDO MIGUEZ,,,
35.360.651/0001-77,2024-12-31,1,Imóveis para venda em construção,GOMES CARNEIRO,,,
35.360.651/0001-77,2024-12-31,1,Imóveis para venda em construção,ANIBAL,,,
35.360.651/0001-77,2024-12-31,1,Imóveis para venda em construção,RARO,,,
35.360.651/0001-77,2024-12-31,1,Imóveis para venda em construção,BULHÕES DE CARVALHO,,,
35.652.081/0001-99,2024-09-30,1,Imóveis para renda em construção,Galpão Guarulhos,,,
35.652.102/0001-76,2024-03-31,2,Imóveis para renda em construção,Union Faria Lima,Não aplicável,Não aplicável,
35.652.174/0001-13,2024-09-30,1,Imóveis para venda em construção,Kalea Jardins,Não se aplica,Não se aplica,
35.652.174/0001-13,2024-12-31,1,Imóveis para renda em construção,Kalea Jardins,Não se aplica,Não se aplica,
35.705.463/0001-33,2024-03-28,1,Imóveis para renda em construção,GALPÃO WTLOG RBR,,,
35.705.463/0001-33,2024-06-30,1,Imóveis para renda em construção,GALPÃO WTLOG RBR,,,
35.725.659/0001-90,2024-03-31,1,Imóveis para renda em construção,COND COM QUINTINO BOCAIUVA,"A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.",Não se aplica.,
35.725.659/0001-90,2024-06-30,1,Imóveis para renda em construção,COND COM QUINTINO BOCAIUVA,"A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.",Não se aplica.,
35.725.659/0001-90,2024-09-30,1,Imóveis para renda em construção,COND COM QUINTINO BOCAIUVA,"A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.",Não se aplica.,
35.725.659/0001-90,2024-12-31,2,Imóveis para renda em construção,COND COM QUINTINO BOCAIUVA,"A obra não iniciou, está em fase de aprovação de projeto na prefeitura protocolado em fev/2021.",Não se aplica.,
35.725.666/0001-91,2024-03-31,2,Imóveis para venda em construção,RUA ATLANTICA 280,NÃO HOUVE EVOLUÇÃO INFERIOR.,NÃO HOUVE.,
35.725.666/0001-91,2024-06-30,2,Imóveis para venda em construção,RUA ATLANTICA 280,NÃO HOUVE EVOLUÇÃO INFERIOR.,NÃO HOUVE.,
35.725.666/0001-91,2024-09-30,1,Imóveis para venda em construção,RUA ATLANTICA 280,NÃO HOUVE EVOLUÇÃO INFERIOR.,NÃO HOUVE.,
36.312.025/0001-78,2024-03-31,1,Imóveis para venda em construção,Não há informação apresentada.,Não há informação apresentada.,Não há informação apresentada.,
36.312.025/0001-78,2024-03-31,1,Imóveis para renda em construção,N/D,N/D,N/D,
36.312.025/0001-78,2024-06-30,1,Imóveis para venda em construção,Não há informação apresentada.,Não há informação apresentada.,Não há informação apresentada.,
36.312.025/0001-78,2024-09-30,1,Imóveis para venda em construção,Não há informação apresentada.,Não há informação apresentada.,Não há informação apresentada.,
36.673.421/0001-20,2024-03-28,1,Imóveis para venda em construção,Não há,Não há,Não há,
36.673.421/0001-20,2024-06-28,1,Imóveis para venda em construção,Não há,Não há,Não há,
36.673.421/0001-20,2024-09-30,1,Imóveis para venda em construção,Não há,Não há,Não há,
36.673.421/0001-20,2024-12-31,1,Imóveis para venda em construção,Não há,Não há,Não há,
38.293.897/0001-61,2024-09-30,1,Imóveis para venda em construção,Jardim Petrella Brooklin,Não Aplicável,Não Aplicável,
38.293.897/0001-61,2024-12-31,1,Imóveis para venda em construção,Jardim Petrella Brooklin,Não Aplicável,Não Aplicável,
39.347.413/0001-82,2024-03-31,1,Imóveis para renda em construção,Hospital Unimed Campina Grande,"Conforme fato relevante divulgado em 09/05/2024, no dia 08/05/2024 foi formalizado o 3º aditamento ao contrato de costrução definindo novas condições para a entraga da obra, assim foram definidos os seguites prazos. 1) entrega física da obra em 31/07/2024, 2) emissão do AVCB até o dia 30/09/2024, e 3) Entrega da CND até 31/10/2024.  No âmbito das tratativas foram mapeadas todas as pendências e inconformidades, com o estabelecimento de datas marco para o atingimento de metas de percentual de avanço físico e para conclusão de algumas etapas estabelecidas pela Gerenciadora. Por fim, para viabilização do acordo, também foi estabelecido um novo critério para aplicação da multa a ser cobrada de forma decrescente de acordo com o cumprimento das metas estabelecidas, iniciando em 18% com redução proporcional a partir da primeira data marco fixada em 31/03/2024, neste sentido, considerando que as metas estabelecidas para 31/03/2024 e 30/04/2024 foram atingidas, a multa foi reduzida para 13,5% do valor do contrato. Como garantia de pagamento das penalidades os sócios da construtora assinaram como fiadores e principais pagadores. Considerando as condições da apólice de seguro performance bond o acordo foi firmado sob condição suspensiva e será submetido à anuência da seguradora.","Em 21/11/2023 foi formalizado o 2 anditamento ao contrato de construção para formalizar o acordo por meio do qual a UNIMED CAMPINA GRANDE assumiu a responsabilidade pelo pagamento de um custo adicional no valor de R$ 12.000.000,00. O valor adicional foi pleiteado pela construtora alegando que o orçamento por ela apresentado continha erros, de sua exclusiva responsabilidade, mas que para viabilizar a conclusão da obra seria necessário o pagamento do custo adicional. Além disso, afirmou que durante a execução da obra identificou a necessidade de alterações de projetos motivadas por incompatibilidades, o que também estaria impactando no custo da  obra. O valor do custo adicional será pago pela UNIMED diretamente aos fornecedores de materias e serviços para obra, não impactando o fluxo de caixa do Fundo.  Quanto ao desvio entre o avanço físico e o avanço financeiro, é importante destacar que tal desvio decorre da contratação de insumos por meio de faturamento direto.",
39.347.413/0001-82,2024-06-30,1,Imóveis para renda em construção,Hospital Unimed Campina Grande,"Conforme fato relevante divulgado em 09/05/2024, no dia 08/05/2024 foi formalizado o 3º aditamento ao contrato de costrução definindo novas condições para a entraga da obra, assim foram definidos os seguites prazos. 1) entrega física da obra em 31/07/2024, 2) emissão do AVCB até o dia 30/09/2024, e 3) Entrega da CND até 31/10/2024.  No âmbito das tratativas foram mapeadas todas as pendências e inconformidades, com o estabelecimento de datas marco para o atingimento de metas de percentual de avanço físico e para conclusão de algumas etapas estabelecidas pela Gerenciadora. Por fim, para viabilização do acordo, também foi estabelecido um novo critério para aplicação da multa a ser cobrada de forma decrescente de acordo com o cumprimento das metas estabelecidas, iniciando em 18% com redução proporcional a partir da primeira data marco fixada em 31/03/2024, neste sentido, considerando que as metas estabelecidas para 31/03/2024 e 30/04/2024 foram atingidas, a multa foi reduzida para 13,5% do valor do contrato, por outro lado, os marcos dos meses de maio e junho não foram  atingidos, de forma que não houve redução da multa, sendo mantidos os demais prazos.  Como garantia de pagamento das penalidades os sócios da construtora assinaram como fiadores e principais pagadores. Considerando as condições da apólice de seguro performance bond o acordo foi firmado sob condição suspensiva e será submetido à anuência da seguradora.","Em 21/11/2023 foi formalizado o 2 anditamento ao contrato de construção para formalizar o acordo por meio do qual a UNIMED CAMPINA GRANDE assumiu a responsabilidade pelo pagamento de um custo adicional no valor de R$ 12.000.000,00. O valor adicional foi pleiteado pela construtora alegando que o orçamento por ela apresentado continha erros, de sua exclusiva responsabilidade, mas que para viabilizar a conclusão da obra seria necessário o pagamento do custo adicional. Além disso, afirmou que durante a execução da obra identificou a necessidade de alterações de projetos motivadas por incompatibilidades, o que também estaria impactando no custo da  obra. O valor do custo adicional será pago pela UNIMED diretamente aos fornecedores de materias e serviços para obra, não impactando o fluxo de caixa do Fundo.  Quanto ao desvio entre o avanço físico e o avanço financeiro, é importante destacar que tal desvio decorre da contratação de insumos por meio de faturamento direto.",
39.347.413/0001-82,2024-09-30,1,Imóveis para renda em construção,Hospital Unimed Campina Grande,"Conforme fato relevante divulgado em 09/05/2024, no dia 08/05/2024 foi formalizado o 3º aditamento ao contrato de costrução definindo novas condições para a entraga da obra, assim, foram definidos os seguites prazos. 1) entrega física da obra em 31/07/2024, 2) emissão do AVCB até o dia 30/09/2024, e 3) Entrega da habite-se até 31/10/2024. Ocorre que a engraga física da obra não ocorreu na data prevista, além disso, cosiderando que, de acordo com o avanço da obra, a conclusão até 31/10/2024  também não seria possível, no dia 07/10/2024 foi formalizado o 4º aditamento postergando a enrega da obra para 30/11/2024.. Tal providêdncia se mostrou necessária para possibilitar a renovaçõa dos seguros da obra.  A postergação foi objeto de Fato Relevante divulgado em 30/10/2024","Em 21/11/2023 foi formalizado o 2 anditamento ao contrato de construção para formalizar o acordo por meio do qual a UNIMED CAMPINA GRANDE assumiu a responsabilidade pelo pagamento de um custo adicional no valor de R$ 12.000.000,00. O valor adicional foi pleiteado pela construtora alegando que o orçamento por ela apresentado continha erros, de sua exclusiva responsabilidade, mas que para viabilizar a conclusão da obra seria necessário o pagamento do custo adicional. Além disso, afirmou que durante a execução da obra identificou a necessidade de alterações de projetos motivadas por incompatibilidades, o que também estaria impactando no custo da  obra. O valor do custo adicional será pago pela UNIMED diretamente aos fornecedores de materias e serviços para obra, não impactando o fluxo de caixa do Fundo.  Quanto ao desvio entre o avanço físico e o avanço financeiro, é importante destacar que tal desvio decorre da contratação de insumos por meio de faturamento direto. .",
